Iteration,Score,Parameter Values
3643,0.4425426209117979,"[-0.86611302 -1.11204383  0.7173615   0.36123541  0.6859266  -0.67984086
  0.28881728 -0.40529774  0.66600225 -0.47738856 -0.39086973  0.41165238
 -0.10923689 -0.56317374 -0.90560206 -0.35366642 -0.16207299 -0.09302378
 -0.18957894 -0.98282152 -1.50702037 -0.71623207 -0.06992999 -1.34358445
 -0.67438928 -0.05874182  0.03630926  0.01978089 -1.3299975  -1.67430234
 -1.69564281 -1.56311264 -1.66820933  1.60155925  1.63873473  1.64803881
 -1.5954008  -0.62256106 -0.7233557  -0.40978766 -0.27435156 -0.08624013
 -0.13616243  0.46921748  0.54554654 -1.06286255 -1.12999915 -1.69341883
 -1.20578244 -0.09024225  1.39798182  1.62712726  0.88021346 -1.92914408
 -1.52157386 -1.47728339  0.71027295  0.8595233  -0.1509655 ]"
3644,0.4425439888224967,"[ 1.96591602  1.51749396  0.11341024  1.89450826  0.25511737  2.84836659
  2.70661527  1.43666933  1.07461783  1.24280166  2.14016591  0.58593077
  2.16132119  0.89953094  2.35577603  2.68162495  0.68432028  2.84658272
  0.77250711  2.21988281  1.16306992  1.43074589  2.03393282  1.50785366
  0.81684308  1.25913911  1.52415992  0.55917407  2.45546052  1.84331309
  1.74540437  1.71978191  2.89466575  1.36230545  1.4691654  -1.50363185
  1.27434032  1.82802291  0.80500763  1.63819229  3.39091331  1.37273106
  1.85660156  1.51240178  3.34762889  1.6031625   2.91584403  1.94258678
  1.00279306  0.84887043  1.81305424  1.63623262  1.30655222  1.52518032
  1.46619846  1.98400701  1.62831006  1.77048544  1.28309371]"
3645,0.44255669916442314,"[-0.66822844 -1.46606589 -1.3795486  -0.7828838  -0.29620987 -0.84390616
  0.47840867 -0.34520348  0.06689715 -1.2200561  -0.14805314 -1.45690566
  0.0244813  -0.84356826 -0.83801562  1.0642489  -0.69754619 -0.42891653
 -1.08682855 -0.41320681 -0.18734041  0.14528999  0.57228939 -0.42416152
 -0.21829369  0.23521046 -1.62264166 -0.09733732 -1.57552261  0.06149954
 -0.09595346 -0.11981919  0.02087214  0.62834279  0.07833142  0.18701067
 -0.07406915  1.11626317 -0.61741855  1.52757876  0.43930651  1.25889751
  0.09273115  1.56145212  0.00417711  1.62222217  0.26323692  0.82413416
 -0.53933402 -0.63040537 -0.552056   -0.02742744 -0.06938183 -0.16724796
 -0.40647572  0.2275911   1.16780638  0.20182479  1.38150064]"
3646,0.4425572503761519,"[-0.88168985 -1.12395887  0.69343148  0.34478475  0.68795598 -0.70834513
  0.29810154 -0.41921953  0.64500147 -0.47013026 -0.39365643  0.40270336
 -0.102323   -0.56323816 -0.9043331  -0.35915928 -0.17558232 -0.08686969
 -0.19386249 -0.97557537 -1.50340443 -0.70837875 -0.08586271 -1.34287274
 -0.66608306 -0.05090602  0.035618    0.01508025 -1.3168511  -1.68370041
 -1.6982769  -1.55697746 -1.65905822  1.58867579  1.62545061  1.63701606
 -1.58402682 -0.63812608 -0.73000291 -0.41691168 -0.27426344 -0.10480764
 -0.1251164   0.48517342  0.54734494 -1.07371504 -1.1394175  -1.70331763
 -1.19979586 -0.08169507  1.41062944  1.61665231  0.8778512  -1.94584357
 -1.51567456 -1.47611527  0.71721685  0.86075643 -0.1743377 ]"
3647,0.44254865577600133,"[ 1.97343349  1.5148418   0.11658162  1.90230793  0.27497433  2.86805674
  2.70111249  1.45319301  1.06695772  1.23981735  2.15591142  0.60342972
  2.17897591  0.90495301  2.35527253  2.68730981  0.69028137  2.85082722
  0.78474799  2.22853755  1.15030142  1.44134292  2.03748165  1.50653828
  0.81441182  1.26795968  1.52044977  0.56142133  2.46939058  1.83855585
  1.75925888  1.72110136  2.8848042   1.37554023  1.46674568 -1.49959046
  1.25240256  1.83434543  0.80944192  1.64977433  3.3994141   1.39246206
  1.87311987  1.51583847  3.34449123  1.60284553  2.90459454  1.94488134
  0.999826    0.85988249  1.80839014  1.64883973  1.31363753  1.51631255
  1.46486431  1.97880242  1.62855451  1.76383873  1.2795893 ]"
3648,0.44256839092269684,"[-0.64251776 -1.4337718  -1.38253783 -0.79131432 -0.29769896 -0.81719428
  0.45543775 -0.38452693  0.07745667 -1.19433057 -0.16640079 -1.43313889
  0.02857803 -0.88589635 -0.83763898  1.04673988 -0.74105114 -0.41994219
 -1.02165844 -0.41574212 -0.19392888  0.14816141  0.53410876 -0.43417581
 -0.23009397  0.22785628 -1.64779947 -0.13327374 -1.56047254  0.04494087
 -0.06296711 -0.11827544  0.02957174  0.58787576  0.13812606  0.1896263
 -0.06114381  1.08774303 -0.56460776  1.50499061  0.38460803  1.26442767
  0.09278147  1.52235573  0.01185345  1.56098525  0.27852348  0.84317802
 -0.52164443 -0.64749321 -0.56071462 -0.05401634 -0.08946656 -0.18918317
 -0.39445934  0.24163865  1.18778656  0.19366169  1.39698777]"
3649,0.4425536674933817,"[-0.82505455 -1.10131796  0.74841224  0.4066527   0.70420566 -0.62231817
  0.25372616 -0.40135127  0.67800996 -0.47552662 -0.39856307  0.42169577
 -0.14417364 -0.58692004 -0.89732222 -0.31630517 -0.14696894 -0.13005758
 -0.18031216 -0.99688866 -1.50454325 -0.74683579 -0.05099913 -1.33123155
 -0.70080417 -0.10354571  0.05095664  0.03528469 -1.35361428 -1.64796719
 -1.69334583 -1.57713729 -1.68831737  1.63944305  1.63680299  1.64092907
 -1.61099048 -0.58103633 -0.71739718 -0.40389432 -0.25609035 -0.06180745
 -0.16472985  0.44782738  0.52692661 -1.04295651 -1.11857455 -1.66703933
 -1.21355485 -0.10848714  1.37451805  1.62463416  0.86940613 -1.87691277
 -1.52868103 -1.49219838  0.69914883  0.84869886 -0.11539925]"
3650,0.4425491125621198,"[ 1.967883    1.52433542  0.1255344   1.87880648  0.24274978  2.80779901
  2.71818477  1.39387643  1.06905876  1.26905074  2.1247042   0.56017296
  2.11696644  0.9012503   2.34416191  2.65979742  0.67503296  2.83270764
  0.76965988  2.21296505  1.17300609  1.40872876  2.02986096  1.50497238
  0.82387586  1.23909226  1.52181439  0.54072185  2.43764933  1.8454533
  1.73277706  1.71969582  2.91924306  1.35146599  1.45375654 -1.50243095
  1.30834975  1.81276093  0.81097347  1.63182457  3.37114962  1.33722512
  1.85405038  1.51104414  3.35624505  1.5872533   2.92570634  1.94216997
  0.99693471  0.81538864  1.81061872  1.63277825  1.29512803  1.5515661
  1.4619094   2.00009012  1.64912276  1.79218213  1.27379679]"
3651,0.44256916361868015,"[-0.63861887 -1.42629821 -1.38845196 -0.78779148 -0.31490305 -0.8072779
  0.45084229 -0.39006682  0.07213146 -1.20020428 -0.1859003  -1.42242452
  0.02518695 -0.87227902 -0.83560885  1.03874566 -0.75038291 -0.41941744
 -1.03305283 -0.41309074 -0.19752811  0.14312037  0.54026746 -0.42226545
 -0.21744735  0.23178426 -1.63919344 -0.1314037  -1.56495194  0.0455037
 -0.05902363 -0.11818204  0.02758856  0.5889661   0.13774243  0.18276088
 -0.06681151  1.09868174 -0.57087408  1.50803204  0.37753125  1.27232437
  0.09449191  1.50500901  0.00174169  1.5724788   0.28089925  0.85270717
 -0.53542251 -0.65184933 -0.57102604 -0.04182585 -0.10387504 -0.18589694
 -0.40786116  0.23834477  1.19726409  0.20451447  1.39467001]"
3652,0.4425443742681762,"[-0.82690609 -1.09032208  0.75660849  0.40123395  0.70489644 -0.61710099
  0.27031692 -0.41073213  0.68016835 -0.48286268 -0.40060905  0.41870139
 -0.1196633  -0.58550273 -0.88429277 -0.32868514 -0.14281519 -0.12419007
 -0.16357765 -0.97216958 -1.50712957 -0.74798074 -0.06627295 -1.32552213
 -0.68203329 -0.08094694  0.03991931  0.02326831 -1.34122549 -1.65149604
 -1.70602914 -1.56704216 -1.69044998  1.6226401   1.6366967   1.62224382
 -1.61599034 -0.58628033 -0.74142565 -0.40519503 -0.2491714  -0.062865
 -0.15359967  0.45759165  0.53881861 -1.0533889  -1.1153523  -1.66649217
 -1.22263363 -0.10679085  1.38348913  1.63718194  0.86711939 -1.88449648
 -1.54572904 -1.49835799  0.70649874  0.84568187 -0.11866223]"
3653,0.4425586875669021,"[ 1.97621691  1.51848198  0.14071726  1.86773478  0.24265163  2.82339181
  2.71750365  1.41674227  1.08039368  1.26950979  2.1326283   0.56810639
  2.13487371  0.90147967  2.34844131  2.65908782  0.68987753  2.83861143
  0.75727196  2.19887632  1.18215488  1.4052309   2.03655598  1.50832954
  0.82840719  1.24850206  1.52750772  0.54638345  2.4424292   1.83535735
  1.73513316  1.6966984   2.9306597   1.34926602  1.46985842 -1.4937753
  1.29821727  1.80383046  0.81632409  1.62837421  3.36120697  1.3476853
  1.8382957   1.50719938  3.35596337  1.5908808   2.927546    1.94826643
  1.00602769  0.80282038  1.80685851  1.62639159  1.29520031  1.55269363
  1.45705048  1.99940376  1.64572627  1.79877215  1.28415523]"
3654,0.44254394962266436,"[-0.63371278 -1.4261484  -1.38321724 -0.78254053 -0.2997449  -0.8002083
  0.44953146 -0.41171784  0.08458353 -1.20029697 -0.18881778 -1.43425947
  0.036686   -0.8734282  -0.83733259  1.05815238 -0.7569599  -0.41783113
 -1.03240181 -0.41829045 -0.17282419  0.1311801   0.54460465 -0.42194556
 -0.20170823  0.22739156 -1.62478922 -0.13519182 -1.58967308  0.05780485
 -0.05588165 -0.12255328  0.03718322  0.57552787  0.12783974  0.17129448
 -0.06963146  1.0956529  -0.56373249  1.48469523  0.38795335  1.27263894
  0.09345316  1.51941927 -0.00718743  1.55019517  0.28437396  0.85910407
 -0.53273614 -0.68464348 -0.56467615 -0.04473818 -0.10588982 -0.19470725
 -0.39392435  0.23764904  1.18620456  0.20442646  1.39681088]"
3655,0.4425632271415581,"[-0.81767462 -1.079655    0.76036356  0.40002076  0.69302134 -0.61273051
  0.24520073 -0.39967037  0.69235412 -0.47486371 -0.40629567  0.41389618
 -0.13259432 -0.57807672 -0.89333925 -0.30960882 -0.17364979 -0.13730876
 -0.18828463 -0.98466096 -1.49699915 -0.74887385 -0.04264062 -1.34437802
 -0.68226448 -0.11326458  0.05050513  0.03917156 -1.34851012 -1.64539714
 -1.69453135 -1.57095885 -1.67472432  1.62508989  1.63508063  1.63709063
 -1.61396629 -0.57134543 -0.7296329  -0.43889601 -0.26995491 -0.0562492
 -0.17066604  0.44176019  0.52386319 -1.05390853 -1.11588429 -1.66964711
 -1.21837911 -0.11294694  1.37612175  1.62602403  0.87452532 -1.86952308
 -1.54435767 -1.50528719  0.69992061  0.84930863 -0.08684818]"
3656,0.44254865006410016,"[ 1.96735179  1.52531274  0.11902491  1.8817653   0.2359549   2.82516715
  2.71903693  1.3767605   1.0740093   1.26241568  2.12814342  0.55405983
  2.12525056  0.90973408  2.35322673  2.64700812  0.66781928  2.83142099
  0.76594079  2.21080933  1.19285561  1.3974072   2.03873691  1.50863501
  0.84246786  1.23904214  1.49492542  0.5344803   2.44004429  1.83328173
  1.7252818   1.73114892  2.91946402  1.34054533  1.45418954 -1.51375138
  1.31692696  1.81867667  0.81241406  1.64454866  3.36890539  1.33219079
  1.84218802  1.51024094  3.35791071  1.5864807   2.92620589  1.94719564
  0.99824956  0.8111855   1.80397084  1.61907956  1.29026566  1.54889133
  1.46542256  1.9822262   1.65788479  1.78951577  1.26188352]"
3657,0.44255963542951204,"[-0.5901899  -1.37662707 -1.41223435 -0.79038175 -0.30485877 -0.7723044
  0.41916156 -0.4552584   0.08588209 -1.20402022 -0.22750807 -1.40414822
  0.04775507 -0.87925828 -0.83141328  1.04456987 -0.80863539 -0.40566706
 -1.00832434 -0.40271019 -0.17838599  0.10891562  0.53202921 -0.4258638
 -0.17109814  0.22749676 -1.61976534 -0.15803874 -1.58705957  0.04960619
 -0.0431148  -0.11289902  0.05291532  0.5422253   0.13027243  0.15835017
 -0.07425966  1.09497275 -0.52981414  1.43770757  0.35398297  1.27891187
  0.10230981  1.43162014 -0.01620585  1.53905572  0.2791828   0.90054482
 -0.52258459 -0.73380254 -0.57522022 -0.05694845 -0.12713952 -0.19595421
 -0.41906349  0.24683821  1.18857401  0.24293069  1.41024388]"
3658,0.4425505024572737,"[-0.79375163 -1.03890927  0.80931761  0.41973328  0.68964252 -0.54212681
  0.25281732 -0.38187567  0.73643966 -0.46515965 -0.4071298   0.42611589
 -0.11361113 -0.57924361 -0.86140251 -0.30796446 -0.14729699 -0.127916
 -0.17239911 -0.97765705 -1.47407353 -0.78281586 -0.05674317 -1.34561554
 -0.69066451 -0.1222563   0.03787088  0.06172688 -1.37101683 -1.6304619
 -1.70590068 -1.56330263 -1.67366676  1.62488995  1.65691012  1.65728928
 -1.625667   -0.53347594 -0.73073213 -0.46908125 -0.30209596 -0.02388064
 -0.19072751  0.40588288  0.51704968 -1.02164933 -1.10656481 -1.65895697
 -1.22274851 -0.13865564  1.34258249  1.64721509  0.89195532 -1.84586003
 -1.59499687 -1.50255889  0.68030723  0.85490754 -0.02897712]"
3659,0.4425552255664701,"[ 1.97903566  1.50787417  0.12002618  1.85399929  0.18219494  2.79652352
  2.72508862  1.3793472   1.08903452  1.2562584   2.09896148  0.51504541
  2.11314548  0.90445653  2.34166458  2.63174722  0.66878195  2.78602635
  0.73661275  2.17630671  1.2517752   1.35912661  2.02673514  1.51713546
  0.88979122  1.23277152  1.47559696  0.55787225  2.41190923  1.83049014
  1.69332257  1.69724268  2.94028704  1.28970137  1.47342893 -1.50911437
  1.36134918  1.80774239  0.78027817  1.64530333  3.35331128  1.30415725
  1.78897783  1.50900583  3.37113249  1.59020417  2.94910709  1.93468555
  1.02925681  0.78467842  1.81025811  1.58862529  1.28941939  1.57082129
  1.47564644  1.99180181  1.66733842  1.8100664   1.25761652]"
3660,0.4425518798767356,"[-0.60085597 -1.36157657 -1.40036503 -0.78906828 -0.3060778  -0.75925857
  0.41902641 -0.46023641  0.07379426 -1.18761134 -0.24397917 -1.40675673
  0.0490057  -0.88918074 -0.83939057  1.03150903 -0.81532059 -0.40211106
 -0.98890098 -0.40784196 -0.17013692  0.11684247  0.54495548 -0.41655515
 -0.14759618  0.22772589 -1.5996387  -0.14966313 -1.5976079   0.0441812
 -0.0365637  -0.13193052  0.06318044  0.4949267   0.15016439  0.12786913
 -0.07621976  1.09084105 -0.53516115  1.43077669  0.34819788  1.28287128
  0.10238618  1.44081135 -0.02380454  1.49731837  0.28355178  0.92131354
 -0.52666719 -0.74615258 -0.57493017 -0.06055837 -0.13573989 -0.1967924
 -0.40407742  0.25315502  1.1700006   0.2447331   1.41173276]"
3661,0.4425639953858003,"[-0.76113825 -1.00272964  0.85022248  0.43870417  0.68507638 -0.51023253
  0.23033952 -0.38258727  0.74146568 -0.48834786 -0.41748192  0.43171987
 -0.10812095 -0.58271043 -0.86498233 -0.30703864 -0.14390312 -0.16552223
 -0.14530651 -0.97490535 -1.47451293 -0.77944883 -0.02607896 -1.37259841
 -0.68761961 -0.12577036  0.03542898  0.04210988 -1.36878031 -1.62725473
 -1.70938223 -1.57035428 -1.67833046  1.60853959  1.65556794  1.6369485
 -1.65387576 -0.52297494 -0.75436136 -0.47210183 -0.29743279  0.00583636
 -0.20231912  0.42035381  0.52349164 -1.02601793 -1.09217711 -1.64101374
 -1.22868012 -0.13452184  1.3476172   1.63873859  0.89003805 -1.81453129
 -1.59338225 -1.52634966  0.65672922  0.84755659 -0.00693589]"
3662,0.4425662628014009,"[ 1.96909375  1.53055524  0.12069718  1.83734902  0.16467851  2.7962543
  2.73114283  1.34224854  1.11242054  1.27419324  2.09494028  0.51642807
  2.10395987  0.90570445  2.34331714  2.61618986  0.66274085  2.79458913
  0.72801202  2.17544155  1.25377118  1.3391244   2.04066556  1.53093158
  0.891339    1.21669823  1.48570185  0.53816973  2.40017308  1.81185367
  1.68154064  1.70230448  2.95329879  1.28728114  1.46672716 -1.51311397
  1.38987315  1.81388894  0.80616306  1.64208776  3.3451031   1.28694526
  1.79116987  1.5183694   3.35496775  1.5908619   2.94099062  1.94028031
  1.01518012  0.76099706  1.80512327  1.56355465  1.26627148  1.58489526
  1.47543774  1.98230082  1.68535513  1.81405429  1.24971673]"
3663,0.4425650465561846,"[-0.66234163 -1.43935484 -1.38125133 -0.78031574 -0.31035675 -0.82664189
  0.46769912 -0.37270264  0.06770277 -1.20417159 -0.15492662 -1.44479663
  0.02346966 -0.84907632 -0.83974575  1.04253556 -0.71442296 -0.42179675
 -1.06295663 -0.42131025 -0.19891745  0.14571267  0.56358004 -0.41870238
 -0.21058403  0.23437138 -1.62668443 -0.10871198 -1.57470195  0.05333397
 -0.08126808 -0.11876894  0.02258229  0.61361472  0.10060089  0.17207688
 -0.06539189  1.11817167 -0.6029245   1.52364611  0.40840288  1.26281558
  0.09473058  1.54418489 -0.00184164  1.5917593   0.27088798  0.83883717
 -0.53670273 -0.62643308 -0.55423172 -0.02455711 -0.08432063 -0.17176419
 -0.40551312  0.23029293  1.17455651  0.19831962  1.39217614]"
3664,0.44255353009920295,"[-0.85705859 -1.10304977  0.71989559  0.36516363  0.69469724 -0.67650384
  0.28832695 -0.41881223  0.65334986 -0.48884562 -0.39532947  0.41003832
 -0.09692097 -0.57194518 -0.89830978 -0.35579095 -0.15821815 -0.11098897
 -0.17109178 -0.96104369 -1.5068147  -0.71820813 -0.0693511  -1.34062273
 -0.66749986 -0.04577188  0.02691591  0.00483496 -1.32389851 -1.67107108
 -1.70385628 -1.55151134 -1.67813705  1.60000796  1.63371227  1.6236921
 -1.59652749 -0.63738111 -0.7459032  -0.39457118 -0.26658046 -0.07920696
 -0.11742829  0.48661004  0.56243217 -1.07212388 -1.1198392  -1.67684599
 -1.20927314 -0.08178834  1.40531802  1.61248678  0.87399075 -1.92106297
 -1.52672945 -1.48998021  0.72177222  0.85562255 -0.15808983]"
3665,0.44254857085316185,"[ 1.9605092   1.52476359  0.12778272  1.88275825  0.26317321  2.86016374
  2.71494948  1.44219617  1.07674064  1.25938698  2.14293739  0.59127436
  2.17154602  0.89858262  2.35925244  2.67443424  0.70252155  2.85798838
  0.76162692  2.21438069  1.15714272  1.4300697   2.03878896  1.51439474
  0.80755097  1.26206591  1.54049778  0.55821696  2.4580788   1.84275221
  1.75040114  1.70912011  2.91076158  1.37517905  1.47400005 -1.50083427
  1.26370384  1.81678628  0.8129689   1.63238529  3.38813045  1.37832477
  1.85068636  1.51631395  3.33787343  1.60420833  2.90307883  1.94817432
  0.99726212  0.83633491  1.81050045  1.63264273  1.30167295  1.51422129
  1.46637835  1.97644008  1.64065617  1.77445623  1.28410788]"
3666,0.44255470443794304,"[-0.65705953 -1.42998403 -1.37912403 -0.78882119 -0.3015339  -0.81956895
  0.46221404 -0.38166952  0.0752907  -1.21094311 -0.15313408 -1.44394473
  0.03391818 -0.85474321 -0.84317154  1.03965988 -0.71958148 -0.41631567
 -1.05782391 -0.42360748 -0.19667731  0.14402215  0.56498563 -0.42895801
 -0.20276377  0.23170906 -1.61838185 -0.11721203 -1.58338015  0.0543915
 -0.08418083 -0.12198597  0.02497403  0.60957365  0.09172084  0.16451862
 -0.06505552  1.11932877 -0.59457344  1.51561133  0.41436641  1.26247598
  0.09663205  1.52835468 -0.00923929  1.57634642  0.26427123  0.84513265
 -0.52999749 -0.64186717 -0.55235536 -0.03577296 -0.08888617 -0.17700436
 -0.39951461  0.23484247  1.17269764  0.2066981   1.39497126]"
3667,0.44255343890534715,"[-0.85212804 -1.09302995  0.73482068  0.37162577  0.68902065 -0.6754939
  0.27973533 -0.4099761   0.66292117 -0.48877471 -0.39715166  0.40698631
 -0.09866004 -0.56337349 -0.89898563 -0.35515758 -0.16688459 -0.10920331
 -0.17699005 -0.96928562 -1.50480922 -0.72074988 -0.0594557  -1.35187874
 -0.67332332 -0.04719323  0.02551896  0.00928843 -1.33094208 -1.67113686
 -1.70554898 -1.55553256 -1.67665709  1.60390854  1.63900102  1.63533576
 -1.59708017 -0.63122886 -0.73924334 -0.39872347 -0.28108207 -0.0755573
 -0.12929223  0.47806657  0.56081107 -1.06145505 -1.11932355 -1.67880211
 -1.20424787 -0.08435252  1.39755993  1.61117929  0.88504213 -1.91383846
 -1.52821486 -1.48575205  0.71516843  0.85755782 -0.14418191]"
3668,0.4425533121693264,"[ 1.95717699  1.53024068  0.11389926  1.88090099  0.25116675  2.85904571
  2.72527807  1.44070281  1.07774322  1.25165689  2.14161362  0.57555097
  2.16365758  0.90013083  2.36032692  2.67270909  0.69423962  2.84157766
  0.76691935  2.21697871  1.169552    1.42884693  2.03364898  1.52116354
  0.80662366  1.26523171  1.53149285  0.55864073  2.44776449  1.84974741
  1.74136229  1.71504108  2.92161407  1.36790286  1.47754393 -1.50527144
  1.27094389  1.81936255  0.8053978   1.63000867  3.39097513  1.36675468
  1.84368853  1.51565506  3.34055215  1.60678958  2.90207631  1.9392194
  1.0062809   0.83460764  1.81161997  1.62812429  1.2954055   1.51438573
  1.47226351  1.97246518  1.64454359  1.76710738  1.28104745]"
3669,0.44255027202500974,"[-6.91336365e-01 -1.46829292e+00 -1.35551553e+00 -7.84319923e-01
 -3.01480305e-01 -8.42864637e-01  4.84717252e-01 -3.61811652e-01
  6.62977029e-02 -1.20277257e+00 -1.28785720e-01 -1.46558544e+00
  2.71563403e-02 -8.43652585e-01 -8.42229249e-01  1.05185481e+00
 -6.84569048e-01 -4.28462416e-01 -1.08073560e+00 -4.41772081e-01
 -1.96004821e-01  1.58883885e-01  5.69898987e-01 -4.31692752e-01
 -2.14343647e-01  2.28724269e-01 -1.62367703e+00 -1.03253075e-01
 -1.58620867e+00  5.48039539e-02 -8.74539827e-02 -1.26222005e-01
  1.41041687e-02  6.29726070e-01  8.22529142e-02  1.62535228e-01
 -5.97786306e-02  1.11941302e+00 -6.22066870e-01  1.54735949e+00
  4.44638347e-01  1.26007155e+00  9.28049431e-02  1.59996583e+00
 -1.48215432e-03  1.59271695e+00  2.60685653e-01  8.23247379e-01
 -5.31046354e-01 -5.99039214e-01 -5.42005466e-01 -1.95980457e-02
 -7.40260575e-02 -1.76966781e-01 -3.74751835e-01  2.30547407e-01
  1.17446005e+00  1.68084321e-01  1.39082763e+00]"
3670,0.4425659678263043,"[-0.87144867 -1.11596768  0.704232    0.35626952  0.68836448 -0.72454198
  0.27180715 -0.42783603  0.64858273 -0.49313157 -0.38944977  0.40058915
 -0.09479958 -0.55978467 -0.92181096 -0.36615989 -0.1830925  -0.11779801
 -0.17794558 -0.97180894 -1.51909905 -0.69462606 -0.04074699 -1.35375676
 -0.6666968  -0.0399987   0.03184614 -0.01881956 -1.3249718  -1.68517084
 -1.70296136 -1.57186687 -1.668369    1.6057918   1.62562578  1.6197311
 -1.59134577 -0.66761256 -0.74444252 -0.37616349 -0.26458198 -0.10052577
 -0.12509427  0.5005379   0.56268804 -1.08568403 -1.11683146 -1.68540208
 -1.20105789 -0.07148051  1.42794283  1.59961173  0.86529631 -1.93363149
 -1.4902738  -1.48652606  0.73346523  0.85496154 -0.18798256]"
3671,0.4425556390762442,"[ 1.95275341  1.53865449  0.11382783  1.90829729  0.28708863  2.87766206
  2.7196551   1.44651146  1.08344178  1.2620924   2.15638453  0.60573777
  2.17475624  0.90275461  2.37365385  2.67747352  0.69561244  2.87802691
  0.78551589  2.2403358   1.13156308  1.45195921  2.03572499  1.51787371
  0.78195497  1.26102258  1.55135899  0.54172705  2.47451371  1.84512186
  1.76988232  1.72862091  2.89675067  1.39886423  1.46645851 -1.51114465
  1.24040926  1.830947    0.82465518  1.63396252  3.41142058  1.39096545
  1.88223363  1.51706448  3.32767357  1.60923834  2.88499747  1.94610613
  0.97971461  0.85488782  1.80797173  1.65737954  1.29569712  1.5007169
  1.45872695  1.95894232  1.64176899  1.74958603  1.29209642]"
3672,0.44255558491948216,"[-0.66507046 -1.42954113 -1.38374937 -0.77794127 -0.31695646 -0.81568504
  0.46778219 -0.37462124  0.06799673 -1.18946507 -0.17144136 -1.44366065
  0.01454196 -0.84607627 -0.84065424  1.03443124 -0.72253324 -0.41750309
 -1.05060907 -0.4158761  -0.20520822  0.14488403  0.5679358  -0.40210948
 -0.20704024  0.23762969 -1.62254223 -0.10512183 -1.57481029  0.05326991
 -0.0796231  -0.12156847  0.02594902  0.6020519   0.10786297  0.15861661
 -0.07268898  1.12302283 -0.60975845  1.51888822  0.38489614  1.25970252
  0.09362891  1.54110159 -0.00667641  1.59581811  0.27468169  0.84843986
 -0.54669136 -0.62518364 -0.55351288 -0.02509832 -0.10339615 -0.16097536
 -0.4142357   0.23367646  1.16531144  0.20912518  1.38954565]"
3673,0.44257589060971136,"[-0.84768939 -1.08382672  0.72709564  0.36868063  0.70746434 -0.66096363
  0.29696698 -0.4197655   0.6445295  -0.49861125 -0.40279206  0.4151003
 -0.08035838 -0.58440479 -0.87958726 -0.35918647 -0.15556723 -0.12399015
 -0.15127436 -0.95047475 -1.50464171 -0.71259538 -0.07806144 -1.33754118
 -0.65958275 -0.02518481  0.02465985 -0.00631193 -1.31406072 -1.6644075
 -1.70864738 -1.53222728 -1.68304566  1.59508594  1.62877906  1.60030842
 -1.59936884 -0.63219245 -0.76333902 -0.39315263 -0.26473235 -0.06890218
 -0.09525507  0.49310503  0.57252245 -1.07072859 -1.1200528  -1.66381137
 -1.21822671 -0.07349661  1.40721339  1.60484305  0.8726843  -1.90743453
 -1.53791708 -1.50276078  0.72408499  0.849578   -0.15901206]"
3674,0.4425592267339241,"[ 1.96744555  1.5346729   0.14378216  1.86692116  0.26286632  2.86749825
  2.70889652  1.44947962  1.0790666   1.27171748  2.14757876  0.58947565
  2.18236691  0.89730533  2.35627792  2.66197814  0.70748434  2.86402111
  0.7507815   2.2078768   1.1590092   1.42522653  2.0410827   1.52150559
  0.80360589  1.27217079  1.55187772  0.56247576  2.45971955  1.84175162
  1.75232266  1.69822757  2.92369012  1.37812731  1.48160118 -1.49011866
  1.25587471  1.80945025  0.81935348  1.63393291  3.37904712  1.38896392
  1.83259867  1.52392695  3.3295502   1.60620425  2.89735916  1.95113106
  0.99008509  0.82432978  1.80397908  1.62145969  1.30242334  1.5161898
  1.47353835  1.97243987  1.64966833  1.77562833  1.28125845]"
3675,0.44258106062390157,"[-6.69611873e-01 -1.44713942e+00 -1.37848219e+00 -7.72479796e-01
 -3.17903407e-01 -8.27856211e-01  4.74711124e-01 -3.64369027e-01
  6.25690551e-02 -1.19340461e+00 -1.53915382e-01 -1.45150247e+00
  1.53540509e-02 -8.40669130e-01 -8.39577858e-01  1.04306130e+00
 -7.10114485e-01 -4.24146113e-01 -1.06650526e+00 -4.23303568e-01
 -2.01385641e-01  1.47732331e-01  5.65953456e-01 -4.07437871e-01
 -2.17635093e-01  2.37673610e-01 -1.63131611e+00 -9.99569610e-02
 -1.57348964e+00  5.48438236e-02 -7.91276449e-02 -1.18547154e-01
  1.84490140e-02  6.17910460e-01  1.02818279e-01  1.71163166e-01
 -6.73948461e-02  1.12424294e+00 -6.14202255e-01  1.53227632e+00
  4.00817219e-01  1.26090173e+00  9.25225611e-02  1.56179444e+00
 -6.78171939e-04  1.60487566e+00  2.76334768e-01  8.34176065e-01
 -5.47346759e-01 -6.10881038e-01 -5.52929203e-01 -1.77913634e-02
 -8.53012714e-02 -1.67548912e-01 -4.08838942e-01  2.28862963e-01
  1.17419385e+00  1.95519475e-01  1.38784520e+00]"
